f_year,year,groups,seg_floodplain_area,seg_ndvi_5_7,f_group,seg_cropland_perc
2014,2014,"[1080,1090)",0.018983379,0.010579019,109,0.557277978
2014,2014,"[1090,1100)",0.109142301,0.07498321,110,0.687022438
2014,2014,"[1100,1110)",0.084386108,0.006062148,111,0.071838216
2014,2014,"[1110,1120)",0.254833514,0.074622498,112,0.292828431
2014,2014,"[1120,1130)",0.180923233,0.056262522,113,0.310974558
2014,2014,"[1130,1140)",0.38347373,0.283809338,114,0.740101123
2014,2014,"[1140,1150)",0.248396185,0.125068397,115,0.503503694
2014,2014,"[1150,1160)",0.024346587,0.003787764,116,0.155576812
2014,2014,"[1160,1170)",0.18816047,0.068146165,117,0.362170464
2014,2014,"[1170,1180)",0.164215625,0.084401265,118,0.513966102
2014,2014,"[1180,1190)",0.020536016,0.010850883,119,0.528383056
2014,2014,"[1190,1200)",0.150837511,0.067125496,120,0.44501859
2014,2014,"[1200,1210)",0.087459976,0.048145302,121,0.550483821
2014,2014,"[1210,1220)",0.147180084,0.022300263,122,0.151516855
2014,2014,"[1220,1230)",0.034915808,0.010229998,123,0.292990443
2014,2014,"[1230,1240)",0.198874194,0.11930428,124,0.599898246
2014,2014,"[1240,1250)",0.172228303,0.081147539,125,0.471162625
2014,2014,"[1250,1260)",0.188125439,0.132861497,126,0.706238869
2014,2014,"[1260,1270)",0.148190039,0.039813104,127,0.268662481
2014,2014,"[1270,1280)",0.043236412,0.008691833,128,0.201030394
2014,2014,"[1280,1290)",0.071993097,0.020363229,129,0.282849742
2014,2014,"[1290,1300)",0.032803666,0.004080416,130,0.124389021
2014,2014,"[1310,1320)",0.019377361,0.015615016,132,0.805838126
2014,2014,"[1340,1350)",0.010231208,0.005924671,135,0.579078359
2014,2014,"[1360,1370)",0.012854465,0,137,0
2014,2014,"[1370,1380)",0.024186003,0.002156424,138,0.089160007
2014,2014,"[1390,1400)",0.127416956,0.105826891,140,0.830555795
2014,2014,"[1400,1410)",0.022354335,0.008866088,141,0.396616069
2014,2014,"[1410,1420)",0.002078495,7.71E-05,142,0.037095789
2014,2014,"[1420,1430)",0.024423622,0.001926498,143,0.078878481
2014,2014,"[1430,1440)",0.066918753,0.019736926,144,0.294938634
2014,2014,"[1440,1450)",0.0057903,0,145,0
2014,2014,"[1450,1460)",0.037244841,0.001236479,146,0.033198665
2014,2014,"[1460,1470)",0.148148317,0.04586926,147,0.309617149
2014,2014,"[1470,1480)",0.054327164,0.001625388,148,0.029918506
2014,2014,"[1480,1490)",0.002786392,0,149,0
2014,2014,"[1490,1500)",0.194044438,0,150,0
2015,2015,"[0,10)",0.043796657,0,1,0
2015,2015,"[10,20)",0.103409727,0.014806838,2,0.143186125
2015,2015,"[20,30)",0.007258374,0.002779616,3,0.382952945
2015,2015,"[30,40)",0.045977961,0.012483663,4,0.271514058
2015,2015,"[40,50)",0.018865262,0.008693305,5,0.460810176
2015,2015,"[50,60)",0.015786341,0.00843233,6,0.534153554
2015,2015,"[60,70)",0.163664244,0.017526883,7,0.107090482
2015,2015,"[70,80)",0.033868929,0.024275572,8,0.716750508
2015,2015,"[80,90)",0.072553059,0.000463959,9,0.006394752
2015,2015,"[90,100)",0.008100417,0.001314294,10,0.162250131
2015,2015,"[100,110)",0.050558951,7.73E-05,11,0.001528879
2015,2015,"[110,120)",0.046039984,0.000851092,12,0.018485932
2015,2015,"[120,130)",0.04280437,0.000386933,13,0.009039572
2015,2015,"[130,140)",0.042331088,0.000180093,14,0.004254384
2015,2015,"[140,150)",0.217247168,0.017779075,15,0.081838004
2015,2015,"[150,160)",0.124666052,0,16,0
2015,2015,"[160,170)",0.171084459,0.012244153,17,0.071567887
2015,2015,"[170,180)",0.31226663,0.008451516,18,0.027065064
2015,2015,"[180,190)",0.008537426,0.00225018,19,0.263566537
2015,2015,"[190,200)",0.019660065,0.000853801,20,0.043428172
2015,2015,"[200,210)",0.15907281,0.004504701,21,0.028318487
2015,2015,"[210,220)",0.318459355,0.016051545,22,0.050403747
2015,2015,"[220,230)",0.301152825,0.058240307,23,0.193391203
2015,2015,"[230,240)",0.279575587,0.072171689,24,0.258147323
2015,2015,"[240,250)",0.126703788,0.04579633,25,0.36144405
2015,2015,"[250,260)",0.204546409,0.050524791,26,0.247008937
2015,2015,"[260,270)",0.090258492,0.003037555,27,0.033653947
2015,2015,"[270,280)",0.109275658,0.028994708,28,0.265335469
2015,2015,"[280,290)",0.047318541,0.01001452,29,0.211640514
2015,2015,"[290,300)",0.067798083,0.003347704,30,0.049377561
2015,2015,"[300,310)",0.413532788,0.036895986,31,0.089221429
2015,2015,"[310,320)",0.039517718,0.005299908,32,0.134114724
2015,2015,"[320,330)",0.018162988,0.005068926,33,0.279079963
2015,2015,"[330,340)",0.05109955,0.0187749,34,0.367418102
2015,2015,"[340,350)",0.142747609,0.026743712,35,0.187349629
2015,2015,"[350,360)",0.067878948,0.005388365,36,0.079381976
2015,2015,"[360,370)",0.101559532,0.01076864,37,0.10603278
2015,2015,"[370,380)",0.130837742,0.047950239,38,0.366486289
2015,2015,"[380,390)",0.271668214,0.138198352,39,0.508702693
2015,2015,"[390,400)",0.352460024,0.027673621,40,0.078515631
2015,2015,"[400,410)",0.148049792,0.006085094,41,0.041101672
2015,2015,"[410,420)",0.170747523,0.004209147,42,0.024651289
2015,2015,"[420,430)",0.287113436,0.015501358,43,0.053990362
2015,2015,"[430,440)",0.017984248,0.006542178,44,0.363772686
2015,2015,"[440,450)",0.059240888,0.006382526,45,0.107738534
2015,2015,"[450,460)",0.4209871,0.078966319,46,0.187574202
2015,2015,"[470,480)",0.049593957,0.007935052,48,0.160000375
2015,2015,"[480,490)",0.038907159,0.003109692,49,0.079925949
2015,2015,"[490,500)",0.066925977,0.031168416,50,0.465714765
2015,2015,"[500,510)",0.064412278,0.034513348,51,0.535819405
2015,2015,"[510,520)",0.098791879,0.055385599,52,0.560629071
2015,2015,"[520,530)",0.203303687,0.106197384,53,0.522358376
2015,2015,"[530,540)",0.029443669,0.00513607,54,0.174437141
2015,2015,"[540,550)",0.048660206,0.022172494,55,0.455659679
2015,2015,"[550,560)",0.024362657,0.01684192,56,0.691300626
2015,2015,"[560,570)",0.053592462,0.034524562,57,0.644205552
2015,2015,"[570,580)",0.071098603,0.000697687,58,0.009812944
2015,2015,"[580,590)",0.003276014,0.000178015,59,0.05433887
2015,2015,"[590,600)",0.059995769,0.023978479,60,0.399669494
2015,2015,"[600,610)",0.0259178,0.00881717,61,0.340197487
2015,2015,"[610,620)",0.400713203,0.076364262,62,0.190570867
2015,2015,"[620,630)",0.119858889,0.0469291,63,0.391536249
2015,2015,"[630,640)",0.028849167,0.002938161,64,0.101845607
2015,2015,"[640,650)",0.071902871,0.04442552,65,0.617854604
2015,2015,"[650,660)",0.071390032,0.054442351,66,0.76260439
2015,2015,"[660,670)",0.514611861,0.192770494,67,0.374593957
2015,2015,"[670,680)",1.285941244,1.124317783,68,0.87431505
2015,2015,"[680,690)",0.015907535,0.004649389,69,0.292275926
2015,2015,"[690,700)",0.28518849,0.031717732,70,0.111216734
2015,2015,"[700,710)",0.024394028,0.003413012,71,0.139911802
2015,2015,"[710,720)",0.309661203,0.022739656,72,0.073433985
2015,2015,"[720,730)",0.0274962,0.005282489,73,0.192117045
2015,2015,"[730,740)",0.075704112,0.032960754,74,0.435389225
2015,2015,"[740,750)",0.124075908,0.031267574,75,0.252003587
2015,2015,"[750,760)",0.10738948,0.029231842,76,0.272203968
2015,2015,"[760,770)",0.164163862,0.048153314,77,0.293324691
2015,2015,"[770,780)",0.109742581,0.007715997,78,0.07030996
2015,2015,"[780,790)",0.031912648,0.00655295,79,0.205340209
2015,2015,"[790,800)",0.179102204,0.13967721,80,0.779874322
2015,2015,"[800,810)",0.025945885,0.014940463,81,0.57583169
2015,2015,"[810,820)",0.176026596,0.050660277,82,0.287798991
2015,2015,"[820,830)",0.351269722,0.219129069,83,0.623819973
2015,2015,"[830,840)",0.11593146,0.013371672,84,0.115341186
2015,2015,"[840,850)",0.059190819,0.034974499,85,0.590877087
2015,2015,"[850,860)",0.054604752,0.012908922,86,0.23640657
2015,2015,"[860,870)",0.165095617,0.055008691,87,0.333192921
2015,2015,"[870,880)",0.321831686,0.1908557,88,0.593029551
2015,2015,"[880,890)",0.049815182,0.013488504,89,0.270770953
2015,2015,"[890,900)",0.328089311,0.040031749,90,0.122014792
2015,2015,"[900,910)",0.363096702,0.233754504,91,0.643780301
2015,2015,"[910,920)",0.197338344,0.132087327,92,0.669344457
2015,2015,"[920,930)",0.317401054,0.142204362,93,0.448027379
2015,2015,"[930,940)",0.360581736,0.23375695,94,0.648277289
2015,2015,"[940,950)",0.016865766,0.010235695,95,0.606891778
2015,2015,"[950,960)",0.150416549,0.041124679,96,0.273405281
2015,2015,"[960,970)",0.294895873,0.180694066,97,0.612738537
2015,2015,"[970,980)",0.15664368,0.024963482,98,0.159364754
2015,2015,"[980,990)",0.249936602,0.127108205,99,0.508561788
2015,2015,"[990,1000)",0.510410761,0.249661922,100,0.489139221
2015,2015,"[1000,1010)",0.013843178,0.001364822,101,0.098591659
2015,2015,"[1010,1020)",0.431386108,0.205934756,102,0.477379202
2015,2015,"[1020,1030)",0.209265938,0.085726125,103,0.409651592
2015,2015,"[1030,1040)",0.026381169,0.015882343,104,0.602033316
2015,2015,"[1040,1050)",0.090024932,0.031132019,105,0.345815523
2015,2015,"[1050,1060)",0.116380883,0.050480515,106,0.433752636
2015,2015,"[1060,1070)",0.239146393,0.098783739,107,0.413068069
2015,2015,"[1070,1080)",0.122386692,0.060384223,108,0.493388798
2015,2015,"[1080,1090)",0.014480712,0.013378198,109,0.923863315
2015,2015,"[1090,1100)",0.034768197,0.024269184,110,0.69802827
2015,2015,"[1100,1110)",0.010294101,0.000466143,111,0.045282545
2015,2015,"[1110,1120)",0.114619448,0.06398718,112,0.558257622
2015,2015,"[1120,1130)",0.03910755,0.017453895,113,0.446304989
2015,2015,"[1130,1140)",0.310076784,0.231990627,114,0.748171547
2015,2015,"[1140,1150)",0.167297933,0.08915534,115,0.532913577
2015,2015,"[1150,1160)",0.008779436,0.001707235,116,0.194458416
2015,2015,"[1160,1170)",0.131960234,0.036302897,117,0.275104824
2015,2015,"[1170,1180)",0.089205955,0.03376515,118,0.378507802
2015,2015,"[1180,1190)",0.002635402,0.002480006,119,0.94103511
2015,2015,"[1190,1200)",0.121252906,0.049334283,120,0.406870934
2015,2015,"[1200,1210)",0.055604819,0.020897419,121,0.375820289
2015,2015,"[1210,1220)",0.108217968,0.019203112,122,0.177448466
2015,2015,"[1220,1230)",0.020146079,0.000559388,123,0.027766579
2015,2015,"[1230,1240)",0.145555368,0.048225289,124,0.331319204
2015,2015,"[1240,1250)",0.137731209,0.065511437,125,0.475647005
2015,2015,"[1250,1260)",0.05938182,0.049961285,126,0.841356581
2015,2015,"[1260,1270)",0.132788737,0.053765699,127,0.404896534
2015,2015,"[1270,1280)",0.024735636,0.009408778,128,0.380373391
2015,2015,"[1280,1290)",0.023888288,0.007706797,129,0.322618244
2015,2015,"[1290,1300)",0.047133967,0.007006353,130,0.148647638
2015,2015,"[1310,1320)",0.017924364,0.01553907,132,0.866924458
2015,2015,"[1340,1350)",0.011394125,0.002154573,135,0.189095089
2015,2015,"[1350,1360)",0.00230729,0,136,0
2015,2015,"[1360,1370)",0.025123818,0.000615799,137,0.024510574
2015,2015,"[1370,1380)",0.035414516,0.008550661,138,0.241445088
2015,2015,"[1390,1400)",0.01373516,0.000462314,140,0.033659164
2015,2015,"[1400,1410)",0.045115822,0.013334918,141,0.295570754
2015,2015,"[1410,1420)",0.00339208,0.000154217,142,0.045463782
2015,2015,"[1420,1430)",0.002546576,0,143,0
2015,2015,"[1430,1440)",0.061188277,0.000770792,144,0.01259705
2015,2015,"[1450,1460)",0.01830236,0.001159017,146,0.063326084
2015,2015,"[1460,1470)",0.12456258,0.030322862,147,0.243434759
2015,2015,"[1470,1480)",0.041563789,0.00023215,148,0.005585381
2015,2015,"[1480,1490)",0.022698706,0.000232524,149,0.010243932
2015,2015,"[1490,1500)",0.186084126,0,150,0
