DistMark,year,f_year,size,mov_aver,reserve,reserve_name,reserve_without_nj
222,2017,2017,0,0.035,Y,shishou,Y
223,2017,2017,0,0.035,Y,shishou,Y
224,2017,2017,0,0.035,Y,shishou,Y
225,2017,2017,0,0.035,Y,shishou,Y
226,2017,2017,0,0.035,Y,shishou,Y
227,2017,2017,0,0.035,Y,shishou,Y
228,2017,2017,0,0.035,Y,shishou,Y
229,2017,2017,0,0.035,Y,shishou,Y
230,2017,2017,0,0.035,Y,shishou,Y
231,2017,2017,0,0.015,Y,shishou,Y
232,2017,2017,0,0.015,Y,shishou,Y
233,2017,2017,0,0,Y,shishou,Y
234,2017,2017,0,0,Y,shishou,Y
235,2017,2017,0,0,Y,shishou,Y
236,2017,2017,0,0,Y,shishou,Y
237,2017,2017,0,0,Y,shishou,Y
238,2017,2017,0,0,Y,shishou,Y
239,2017,2017,0,0,Y,shishou,Y
240,2017,2017,0,0,Y,shishou,Y
241,2017,2017,0,0,Y,shishou,Y
242,2017,2017,0,0,Y,shishou,Y
243,2017,2017,0,0,Y,shishou,Y
244,2017,2017,0,0,Y,shishou,Y
245,2017,2017,0,0,Y,shishou,Y
246,2017,2017,0,0,Y,shishou,Y
247,2017,2017,0,0,Y,shishou,Y
248,2017,2017,0,0,Y,shishou,Y
249,2017,2017,0,0.01,Y,shishou,Y
250,2017,2017,0,0.015,Y,shishou,Y
251,2017,2017,0,0.02,Y,shishou,Y
252,2017,2017,0,0.02,Y,shishou,Y
253,2017,2017,0,0.02,Y,shishou,Y
254,2017,2017,0,0.02,Y,shishou,Y
255,2017,2017,0,0.02,Y,shishou,Y
256,2017,2017,0,0.02,Y,shishou,Y
257,2017,2017,0,0.02,Y,shishou,Y
258,2017,2017,0,0.025,Y,shishou,Y
259,2017,2017,0,0.025,Y,shishou,Y
260,2017,2017,0,0.03,Y,shishou,Y
261,2017,2017,0,0.04,Y,shishou,Y
262,2017,2017,0,0.04,Y,shishou,Y
263,2017,2017,0,0.05,Y,shishou,Y
264,2017,2017,0,0.05,Y,shishou,Y
265,2017,2017,0,0.05,Y,shishou,Y
266,2017,2017,0,0.05,Y,shishou,Y
267,2017,2017,0,0.05,Y,shishou,Y
268,2017,2017,0,0.05,Y,shishou,Y
269,2017,2017,0,0.05,Y,shishou,Y
270,2017,2017,0,0.05,Y,shishou,Y
271,2017,2017,0,0.05,Y,shishou,Y
272,2017,2017,0,0.05,Y,shishou,Y
273,2017,2017,0,0.05,Y,shishou,Y
274,2017,2017,0.5,0.05,Y,shishou,Y
275,2017,2017,0.25,0.05,Y,shishou,Y
276,2017,2017,0.25,0.05,Y,shishou,Y
277,2017,2017,0,0.05,Y,shishou,Y
278,2017,2017,0,0.05,Y,shishou,Y
279,2017,2017,0,0.05,Y,shishou,Y
280,2017,2017,0,0.05,Y,shishou,Y
281,2017,2017,0,0.07,Y,shishou,Y
282,2017,2017,0,0.07,Y,shishou,Y
283,2017,2017,0.25,0.07,Y,shishou,Y
284,2017,2017,0,0.07,Y,shishou,Y
285,2017,2017,0.25,0.07,Y,shishou,Y
286,2017,2017,0.5,0.07,Y,shishou,Y
287,2017,2017,0,0.07,Y,shishou,Y
288,2017,2017,0.5,0.07,Y,shishou,Y
289,2017,2017,0,0.07,Y,shishou,Y
290,2017,2017,0,0.07,Y,shishou,Y
291,2017,2017,0,0.07,Y,shishou,Y
292,2017,2017,0,0.07,Y,shishou,Y
293,2017,2017,0,0.07,Y,shishou,Y
294,2017,2017,0,0.07,Y,shishou,Y
295,2017,2017,0,0.07,Y,shishou,Y
296,2017,2017,0,0.07,Y,shishou,Y
297,2017,2017,0,0.07,N,non-PAs,N
298,2017,2017,0,0.07,N,non-PAs,N
299,2017,2017,0,0.09,N,non-PAs,N
300,2017,2017,0,0.095,N,non-PAs,N
301,2017,2017,0,0.09,N,non-PAs,N
302,2017,2017,0,0.1,N,non-PAs,N
303,2017,2017,0,0.1,N,non-PAs,N
304,2017,2017,0,0.1,N,non-PAs,N
305,2017,2017,0,0.1,N,non-PAs,N
306,2017,2017,1,0.1,N,non-PAs,N
307,2017,2017,0,0.1,N,non-PAs,N
308,2017,2017,0,0.095,N,non-PAs,N
309,2017,2017,0,0.095,N,non-PAs,N
310,2017,2017,0,0.09,N,non-PAs,N
311,2017,2017,0,0.08,N,non-PAs,N
312,2017,2017,0,0.08,N,non-PAs,N
313,2017,2017,0,0.07,N,non-PAs,N
314,2017,2017,0,0.07,N,non-PAs,N
315,2017,2017,0,0.07,N,non-PAs,N
316,2017,2017,0,0.07,N,non-PAs,N
317,2017,2017,0,0.07,N,non-PAs,N
318,2017,2017,0,0.07,N,non-PAs,N
319,2017,2017,0,0.07,N,non-PAs,N
320,2017,2017,0,0.07,N,non-PAs,N
321,2017,2017,0,0.07,N,non-PAs,N
322,2017,2017,0,0.07,N,non-PAs,N
323,2017,2017,0,0.08,N,non-PAs,N
324,2017,2017,1.5,0.08,N,non-PAs,N
325,2017,2017,0.5,0.08,N,non-PAs,N
326,2017,2017,0,0.085,N,non-PAs,N
327,2017,2017,0.5,0.11,N,non-PAs,N
328,2017,2017,0,0.115,N,non-PAs,N
329,2017,2017,0,0.14,N,non-PAs,N
330,2017,2017,0,0.14,N,non-PAs,N
331,2017,2017,0,0.135,N,non-PAs,N
332,2017,2017,0,0.17,N,non-PAs,N
333,2017,2017,0,0.19,N,non-PAs,N
334,2017,2017,0,0.195,N,non-PAs,N
335,2017,2017,0,0.2,N,non-PAs,N
336,2017,2017,0,0.2,N,non-PAs,N
337,2017,2017,0,0.2,N,non-PAs,N
338,2017,2017,0,0.215,N,non-PAs,N
339,2017,2017,0,0.215,N,non-PAs,N
340,2017,2017,0,0.22,N,non-PAs,N
341,2017,2017,0,0.235,N,non-PAs,N
342,2017,2017,0,0.315,N,non-PAs,N
343,2017,2017,0,0.34,N,non-PAs,N
344,2017,2017,0,0.355,N,non-PAs,N
345,2017,2017,0,0.375,N,non-PAs,N
346,2017,2017,0,0.435,N,non-PAs,N
347,2017,2017,0,0.44,N,non-PAs,N
348,2017,2017,0.5,0.44,N,non-PAs,N
349,2017,2017,0,0.41,N,non-PAs,N
350,2017,2017,0,0.4,N,non-PAs,N
351,2017,2017,0.25,0.42,N,non-PAs,N
352,2017,2017,1.25,0.455,N,non-PAs,N
353,2017,2017,0.25,0.49,N,non-PAs,N
354,2017,2017,1.25,0.49,N,non-PAs,N
355,2017,2017,0,0.495,N,non-PAs,N
356,2017,2017,0.75,0.495,N,non-PAs,N
357,2017,2017,1.75,0.495,N,non-PAs,N
358,2017,2017,1,0.495,N,non-PAs,N
359,2017,2017,0.25,0.495,N,non-PAs,N
360,2017,2017,0.25,0.495,N,non-PAs,N
361,2017,2017,0,0.495,N,non-PAs,N
362,2017,2017,0,0.495,N,non-PAs,N
363,2017,2017,0.75,0.495,N,non-PAs,N
364,2017,2017,0,0.495,N,non-PAs,N
365,2017,2017,0.25,0.495,N,non-PAs,N
366,2017,2017,0.75,0.495,N,non-PAs,N
367,2017,2017,4,0.495,N,non-PAs,N
368,2017,2017,1.25,0.495,N,non-PAs,N
369,2017,2017,0.75,0.495,N,non-PAs,N
370,2017,2017,1,0.495,N,non-PAs,N
371,2017,2017,3,0.495,N,non-PAs,N
372,2017,2017,0.25,0.495,N,non-PAs,N
373,2017,2017,0,0.485,N,non-PAs,N
374,2017,2017,0,0.49,N,non-PAs,N
375,2017,2017,0,0.49,N,non-PAs,N
376,2017,2017,1,0.485,N,non-PAs,N
377,2017,2017,2.25,0.46,N,non-PAs,N
378,2017,2017,1.75,0.455,N,non-PAs,N
379,2017,2017,0,0.43,N,non-PAs,N
380,2017,2017,0.25,0.43,N,non-PAs,N
381,2017,2017,0,0.415,N,non-PAs,N
382,2017,2017,0,0.38,N,non-PAs,N
383,2017,2017,0,0.36,N,non-PAs,N
384,2017,2017,0,0.355,N,non-PAs,N
385,2017,2017,0,0.35,N,non-PAs,N
386,2017,2017,0,0.35,N,non-PAs,N
387,2017,2017,0,0.35,N,non-PAs,N
388,2017,2017,0,0.34,N,non-PAs,N
389,2017,2017,0,0.34,N,non-PAs,N
390,2017,2017,0,0.335,N,non-PAs,N
391,2017,2017,0,0.32,N,non-PAs,N
392,2017,2017,0,0.24,N,non-PAs,N
393,2017,2017,0,0.215,N,non-PAs,N
394,2017,2017,0,0.2,N,non-PAs,N
395,2017,2017,0,0.185,N,non-PAs,N
396,2017,2017,0,0.125,N,non-PAs,N
397,2017,2017,0,0.12,N,non-PAs,N
398,2017,2017,0,0.12,N,non-PAs,N
399,2017,2017,0.25,0.12,N,non-PAs,N
400,2017,2017,0,0.12,N,non-PAs,N
401,2017,2017,0,0.1,Y,honghu,Y
402,2017,2017,0,0.055,Y,honghu,Y
403,2017,2017,0,0.02,Y,honghu,Y
404,2017,2017,0,0.02,Y,honghu,Y
405,2017,2017,0,0.015,Y,honghu,Y
406,2017,2017,0,0.015,Y,honghu,Y
407,2017,2017,0,0.015,Y,honghu,Y
408,2017,2017,0,0.015,Y,honghu,Y
409,2017,2017,0,0.015,Y,honghu,Y
410,2017,2017,0,0.015,Y,honghu,Y
411,2017,2017,0,0.015,Y,honghu,Y
412,2017,2017,0,0.015,Y,honghu,Y
413,2017,2017,0.25,0.015,Y,honghu,Y
414,2017,2017,0,0.015,Y,honghu,Y
415,2017,2017,0,0.015,Y,honghu,Y
416,2017,2017,0,0.015,Y,honghu,Y
417,2017,2017,0,0.015,Y,honghu,Y
418,2017,2017,0,0.015,Y,honghu,Y
419,2017,2017,0,0.015,Y,honghu,Y
420,2017,2017,0.25,0.015,Y,honghu,Y
421,2017,2017,0,0.015,Y,honghu,Y
422,2017,2017,0,0.015,Y,honghu,Y
423,2017,2017,0,0.015,Y,honghu,Y
424,2017,2017,0,0.01,Y,honghu,Y
425,2017,2017,0,0.01,Y,honghu,Y
426,2017,2017,0,0.01,Y,honghu,Y
427,2017,2017,0,0.01,Y,honghu,Y
428,2017,2017,0,0.01,Y,honghu,Y
429,2017,2017,0,0.01,Y,honghu,Y
430,2017,2017,0,0.01,Y,honghu,Y
431,2017,2017,0,0.01,Y,honghu,Y
432,2017,2017,0,0.01,Y,honghu,Y
433,2017,2017,0,0.01,Y,honghu,Y
434,2017,2017,0,0.055,Y,honghu,Y
435,2017,2017,0,0.055,Y,honghu,Y
436,2017,2017,0,0.055,Y,honghu,Y
437,2017,2017,0,0.055,Y,honghu,Y
438,2017,2017,0,0.05,Y,honghu,Y
439,2017,2017,0,0.05,Y,honghu,Y
440,2017,2017,0,0.05,Y,honghu,Y
441,2017,2017,0,0.05,Y,honghu,Y
442,2017,2017,0,0.095,Y,honghu,Y
443,2017,2017,0,0.095,Y,honghu,Y
444,2017,2017,0,0.095,Y,honghu,Y
445,2017,2017,0,0.09,Y,honghu,Y
446,2017,2017,0,0.09,Y,honghu,Y
447,2017,2017,0,0.09,Y,honghu,Y
448,2017,2017,0,0.09,Y,honghu,Y
449,2017,2017,0,0.105,Y,honghu,Y
450,2017,2017,0,0.105,Y,honghu,Y
451,2017,2017,0,0.105,Y,honghu,Y
452,2017,2017,0,0.115,Y,honghu,Y
453,2017,2017,0,0.115,Y,honghu,Y
454,2017,2017,0,0.115,Y,honghu,Y
455,2017,2017,0,0.115,Y,honghu,Y
456,2017,2017,0,0.115,Y,honghu,Y
457,2017,2017,0,0.115,Y,honghu,Y
458,2017,2017,0,0.115,Y,honghu,Y
459,2017,2017,2.25,0.125,Y,honghu,Y
460,2017,2017,0,0.125,Y,honghu,Y
461,2017,2017,0,0.125,Y,honghu,Y
462,2017,2017,0,0.125,Y,honghu,Y
463,2017,2017,0,0.125,Y,honghu,Y
464,2017,2017,0,0.125,Y,honghu,Y
465,2017,2017,0,0.125,Y,honghu,Y
466,2017,2017,0,0.125,Y,honghu,Y
467,2017,2017,2.25,0.125,Y,honghu,Y
468,2017,2017,0,0.125,Y,honghu,Y
469,2017,2017,0,0.125,Y,honghu,Y
470,2017,2017,0,0.125,Y,honghu,Y
471,2017,2017,0,0.125,Y,honghu,Y
472,2017,2017,0,0.125,Y,honghu,Y
473,2017,2017,0,0.125,Y,honghu,Y
474,2017,2017,0.75,0.125,Y,honghu,Y
475,2017,2017,0,0.125,Y,honghu,Y
476,2017,2017,0,0.125,Y,honghu,Y
477,2017,2017,0.5,0.125,Y,honghu,Y
478,2017,2017,0,0.125,Y,honghu,Y
479,2017,2017,0,0.125,Y,honghu,Y
480,2017,2017,0,0.125,Y,honghu,Y
481,2017,2017,0,0.125,Y,honghu,Y
482,2017,2017,0,0.14,Y,honghu,Y
483,2017,2017,0,0.14,Y,honghu,Y
484,2017,2017,0.5,0.095,Y,honghu,Y
485,2017,2017,0,0.1,Y,honghu,Y
486,2017,2017,0,0.1,Y,honghu,Y
487,2017,2017,0,0.105,Y,honghu,Y
488,2017,2017,0,0.105,Y,honghu,Y
489,2017,2017,0,0.105,Y,honghu,Y
490,2017,2017,0,0.12,Y,honghu,Y
491,2017,2017,0,0.12,Y,honghu,Y
492,2017,2017,0,0.075,Y,honghu,Y
493,2017,2017,0,0.075,Y,honghu,Y
494,2017,2017,0,0.075,Y,honghu,Y
495,2017,2017,0,0.075,Y,honghu,Y
496,2017,2017,0,0.075,Y,honghu,Y
497,2017,2017,0,0.075,Y,honghu,Y
498,2017,2017,0,0.075,Y,honghu,Y
499,2017,2017,0,0.06,Y,honghu,Y
500,2017,2017,0,0.06,Y,honghu,Y
501,2017,2017,0,0.06,Y,honghu,Y
502,2017,2017,0,0.05,Y,honghu,Y
503,2017,2017,0,0.05,Y,honghu,Y
504,2017,2017,0,0.05,Y,honghu,Y
505,2017,2017,0,0.05,Y,honghu,Y
506,2017,2017,0,0.05,Y,honghu,Y
507,2017,2017,0.75,0.05,Y,honghu,Y
508,2017,2017,0,0.06,Y,honghu,Y
509,2017,2017,0,0.05,Y,honghu,Y
510,2017,2017,0.25,0.05,Y,honghu,Y
511,2017,2017,0,0.05,Y,honghu,Y
512,2017,2017,0.25,0.05,Y,honghu,Y
513,2017,2017,0,0.05,Y,honghu,Y
514,2017,2017,0,0.05,Y,honghu,Y
515,2017,2017,0.75,0.05,Y,honghu,Y
516,2017,2017,0,0.05,Y,honghu,Y
517,2017,2017,0,0.05,Y,honghu,Y
518,2017,2017,0,0.05,Y,honghu,Y
519,2017,2017,0,0.05,Y,honghu,Y
520,2017,2017,0,0.05,Y,honghu,Y
521,2017,2017,0,0.05,Y,honghu,Y
522,2017,2017,0,0.05,Y,honghu,Y
523,2017,2017,0,0.05,Y,honghu,Y
524,2017,2017,0,0.05,Y,honghu,Y
525,2017,2017,0,0.05,Y,honghu,Y
526,2017,2017,0,0.05,Y,honghu,Y
527,2017,2017,0,0.05,Y,honghu,Y
528,2017,2017,0,0.05,Y,honghu,Y
529,2017,2017,0,0.05,Y,honghu,Y
530,2017,2017,0,0.05,Y,honghu,Y
531,2017,2017,0,0.05,Y,honghu,Y
532,2017,2017,0,0.035,Y,honghu,Y
533,2017,2017,0.5,0.035,N,non-PAs,N
534,2017,2017,0,0.035,N,non-PAs,N
535,2017,2017,0,0.03,N,non-PAs,N
536,2017,2017,0,0.03,N,non-PAs,N
537,2017,2017,0,0.025,N,non-PAs,N
538,2017,2017,0,0.025,N,non-PAs,N
539,2017,2017,0,0.025,N,non-PAs,N
540,2017,2017,0,0.01,N,non-PAs,N
541,2017,2017,0,0.01,N,non-PAs,N
542,2017,2017,0,0.01,N,non-PAs,N
543,2017,2017,0,0.01,N,non-PAs,N
544,2017,2017,0,0.01,N,non-PAs,N
545,2017,2017,0,0.01,N,non-PAs,N
546,2017,2017,0,0.01,N,non-PAs,N
547,2017,2017,0,0.01,N,non-PAs,N
548,2017,2017,0,0.01,N,non-PAs,N
549,2017,2017,0,0.01,N,non-PAs,N
550,2017,2017,0,0.01,N,non-PAs,N
551,2017,2017,0,0.01,N,non-PAs,N
552,2017,2017,0,0.01,N,non-PAs,N
553,2017,2017,0,0.01,N,non-PAs,N
554,2017,2017,0,0.01,N,non-PAs,N
555,2017,2017,0,0.01,N,non-PAs,N
556,2017,2017,0,0.01,N,non-PAs,N
557,2017,2017,0,0.01,N,non-PAs,N
558,2017,2017,0,0,N,non-PAs,N
559,2017,2017,0,0,N,non-PAs,N
560,2017,2017,0,0,N,non-PAs,N
561,2017,2017,0,0,N,non-PAs,N
562,2017,2017,0,0,N,non-PAs,N
563,2017,2017,0,0,N,non-PAs,N
564,2017,2017,0,0,N,non-PAs,N
565,2017,2017,0,0,N,non-PAs,N
566,2017,2017,0,0,N,non-PAs,N
567,2017,2017,0,0,N,non-PAs,N
568,2017,2017,0,0,N,non-PAs,N
569,2017,2017,0,0,N,non-PAs,N
570,2017,2017,0,0,N,non-PAs,N
571,2017,2017,0,0,N,non-PAs,N
572,2017,2017,0,0,N,non-PAs,N
573,2017,2017,0,0,N,non-PAs,N
574,2017,2017,0,0,N,non-PAs,N
575,2017,2017,0,0,N,non-PAs,N
576,2017,2017,0,0,N,non-PAs,N
577,2017,2017,0,0,N,non-PAs,N
578,2017,2017,0,0,N,non-PAs,N
579,2017,2017,0,0,N,non-PAs,N
580,2017,2017,0,0,N,non-PAs,N
581,2017,2017,0,0,N,non-PAs,N
582,2017,2017,0,0,N,non-PAs,N
583,2017,2017,0,0,N,non-PAs,N
584,2017,2017,0,0,N,non-PAs,N
585,2017,2017,0,0,N,non-PAs,N
586,2017,2017,0,0,N,non-PAs,N
587,2017,2017,0,0,N,non-PAs,N
588,2017,2017,0,0,N,non-PAs,N
589,2017,2017,0,0,N,non-PAs,N
590,2017,2017,0,0,N,non-PAs,N
591,2017,2017,0,0,N,non-PAs,N
592,2017,2017,0,0,N,non-PAs,N
593,2017,2017,0,0,N,non-PAs,N
594,2017,2017,0,0,N,non-PAs,N
595,2017,2017,0,0,N,non-PAs,N
596,2017,2017,0,0,N,non-PAs,N
597,2017,2017,0,0,N,non-PAs,N
598,2017,2017,0,0,N,non-PAs,N
599,2017,2017,0,0,N,non-PAs,N
600,2017,2017,0,0,N,non-PAs,N
601,2017,2017,0,0,N,non-PAs,N
602,2017,2017,0,0,N,non-PAs,N
603,2017,2017,0,0,N,non-PAs,N
604,2017,2017,0,0,N,non-PAs,N
605,2017,2017,0,0,N,non-PAs,N
606,2017,2017,0,0,N,non-PAs,N
607,2017,2017,0,0,N,non-PAs,N
608,2017,2017,0,0,N,non-PAs,N
609,2017,2017,0,0,N,non-PAs,N
610,2017,2017,0,0,N,non-PAs,N
611,2017,2017,0,0,N,non-PAs,N
612,2017,2017,0,0,N,non-PAs,N
613,2017,2017,0,0,N,non-PAs,N
614,2017,2017,0,0,N,non-PAs,N
615,2017,2017,0,0,N,non-PAs,N
616,2017,2017,0,0,N,non-PAs,N
617,2017,2017,0,0,N,non-PAs,N
618,2017,2017,0,0,N,non-PAs,N
619,2017,2017,0,0,N,non-PAs,N
620,2017,2017,0,0,N,non-PAs,N
621,2017,2017,0,0,N,non-PAs,N
622,2017,2017,0,0,N,non-PAs,N
623,2017,2017,0,0,N,non-PAs,N
624,2017,2017,0,0,N,non-PAs,N
625,2017,2017,0,0,N,non-PAs,N
626,2017,2017,0,0.01,N,non-PAs,N
627,2017,2017,0,0.015,N,non-PAs,N
628,2017,2017,0,0.03,N,non-PAs,N
629,2017,2017,0,0.03,N,non-PAs,N
630,2017,2017,0,0.03,N,non-PAs,N
631,2017,2017,0,0.03,N,non-PAs,N
632,2017,2017,0,0.03,N,non-PAs,N
633,2017,2017,0,0.03,N,non-PAs,N
634,2017,2017,0,0.03,N,non-PAs,N
635,2017,2017,0,0.04,N,non-PAs,N
636,2017,2017,0,0.04,N,non-PAs,N
637,2017,2017,0,0.04,N,non-PAs,N
638,2017,2017,0,0.04,N,non-PAs,N
639,2017,2017,0,0.04,N,non-PAs,N
640,2017,2017,0,0.04,N,non-PAs,N
641,2017,2017,0,0.04,N,non-PAs,N
642,2017,2017,0,0.04,N,non-PAs,N
643,2017,2017,0,0.04,N,non-PAs,N
644,2017,2017,0,0.04,N,non-PAs,N
645,2017,2017,0,0.04,N,non-PAs,N
646,2017,2017,0,0.04,N,non-PAs,N
647,2017,2017,0,0.04,N,non-PAs,N
648,2017,2017,0,0.04,N,non-PAs,N
649,2017,2017,0,0.04,N,non-PAs,N
